0,1
1,1
2,2
3,1
4,2
5,1
6,1
7,2
8,1
9,2
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,2
19,1
20,2
21,1
22,2
23,1
24,2
25,1
26,1
27,2
28,1
29,1
30,2
31,2
32,1
33,1
34,2
35,2
36,2
37,1
38,1
39,2
40,2
41,1
42,1
43,1
44,1
45,2
46,1
47,2
48,1
49,1
50,2
51,1
52,1
53,2
54,1
55,1
56,1
57,2
58,2
59,2
60,1
61,1
62,2
63,2
64,1
65,2
66,2
67,1
68,2
69,2
70,2
71,2
72,1
73,1
74,1
75,2
76,1
77,2
78,1
79,2
80,1
81,2
82,1
83,1
84,1
85,1
86,1
87,2
88,2
89,1
90,1
91,2
92,1
93,2
94,2
95,1
96,1
97,1
98,1
99,2
100,2
101,2
102,2
103,1
104,2
105,2
106,2
107,1
108,1
109,2
110,1
111,2
112,1
113,2
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,2
122,2
123,2
124,1
125,2
126,1
127,1
128,1
129,2
130,1
131,1
132,1
133,1
134,2
135,2
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,2
148,2
149,1
150,2
151,2
152,1
153,2
154,1
155,1
156,2
157,1
158,2
159,2
160,1
161,1
162,1
163,1
164,2
165,1
166,1
167,1
168,1
169,2
170,1
171,2
172,2
173,1
174,1
175,1
176,1
177,2
178,1
179,1
180,1
181,1
182,2
183,2
184,1
185,2
186,1
187,2
188,1
189,2
190,1
191,1
192,1
193,1
194,1
195,2
196,2
197,2
198,1
199,1
200,1
201,1
202,1
203,1
204,1
205,2
206,2
207,1
208,2
209,2
210,1
211,2
212,2
213,1
214,1
215,1
216,2
217,2
218,2
219,2
220,2
221,2
222,1
223,2
224,1
225,2
226,1
227,1
228,1
229,2
230,2
231,1
232,1
233,1
234,2
235,1
236,1
237,2
238,1
239,1
240,1
241,1
242,2
243,1
244,1
245,1
246,2
247,2
248,2
249,2
250,1
251,1
252,1
253,1
254,1
255,1
256,1
257,2
258,1
259,1
260,2
261,2
262,2
263,1
264,2
265,1
266,1
267,1
268,2
269,1
270,2
271,2
272,1
273,2
274,2
275,1
276,1
277,1
278,1
279,1
280,2
281,1
282,2
283,2
284,1
285,2
286,1
287,1
288,2
289,1
290,2
291,2
292,2
293,1
294,1
295,2
296,1
297,2
298,1
299,2
300,1
301,2
302,2
303,2
304,2
305,1
306,1
307,1
308,1
309,1
310,2
311,2
312,1
313,1
314,1
315,2
316,1
317,1
318,2
319,1
320,2
321,1
322,1
323,2
324,2
325,2
326,1
327,2
328,1
329,1
330,2
331,2
332,2
333,2
334,1
335,1
336,2
337,2
338,1
339,1
340,1
341,2
342,2
343,2
344,1
345,2
346,1
347,1
348,1
349,1
350,2
351,1
352,1
353,1
354,1
355,2
356,1
357,1
358,2
359,1
360,1
361,1
362,1
363,2
364,1
365,2
366,1
367,1
368,2
369,2
370,2
371,2
372,1
373,1
374,2
375,1
376,1
377,1
378,1
379,1
380,2
381,1
382,2
383,1
384,2
385,1
386,2
387,2
388,1
389,2
390,2
391,1
392,1
393,1
394,2
395,2
396,2
397,2
398,2
399,1
400,2
401,1
402,2
403,2
404,1
405,2
406,1
407,1
408,1
409,2
410,2
411,2
412,1
413,1
414,2
415,2
416,1
417,2
418,1
419,1
420,1
421,2
422,1
423,1
424,1
425,1
426,2
427,2
428,2
429,2
430,1
431,1
432,1
433,2
434,1
435,2
436,1
437,1
438,1
439,2
440,2
441,2
442,1
443,1
444,1
445,1
446,1
447,1
448,2
449,2
450,1
451,1
452,1
453,2
454,1
455,2
456,1
457,2
458,1
459,1
460,1
461,1
462,2
463,2
464,1
465,1
466,1
467,2
468,2
469,1
470,1
471,1
472,1
473,2
474,2
475,1
476,2
477,2
478,1
479,1
480,2
481,2
482,1
483,2
484,2
485,2
486,2
487,1
488,2
489,2
490,1
491,1
492,2
493,1
494,1
495,1
496,2
497,1
498,1
499,2
500,1
501,2
502,2
503,1
504,1
505,1
506,2
507,2
508,2
509,2
510,2
511,1
512,1
513,2
514,1
515,1
516,1
517,2
518,1
519,1
520,1
521,1
522,2
523,2
524,1
525,1
526,2
527,1
528,1
529,1
530,2
531,2
532,2
533,1
534,1
535,2
536,2
537,1
538,2
539,2
540,1
541,2
542,2
543,1
544,2
545,1
546,2
547,2
548,1
549,2
550,1
551,2
552,1
553,2
554,1
555,2
556,1
557,2
558,1
559,1
560,1
561,2
562,2
563,1
564,2
565,2
566,2
567,2
568,2
569,1
570,2
571,1
572,1
573,2
574,2
575,1
576,1
577,2
578,1
579,1
580,1
581,1
582,1
583,2
584,1
585,1
586,2
587,1
588,1
589,2
590,1
591,2
592,1
593,1
594,1
595,2
596,1
597,1
598,1
599,1
600,2
601,2
602,2
603,2
604,2
605,1
606,1
607,2
608,1
609,2
610,1
611,2
612,1
613,2
614,1
615,1
616,2
617,1
618,1
619,2
620,1
621,2
622,2
623,1
624,1
625,1
626,2
627,1
628,1
629,2
630,1
631,2
632,2
633,2
634,2
635,2
636,1
637,2
638,1
639,1
640,1
641,2
642,1
643,2
644,2
645,1
646,2
647,1
648,2
649,2
650,2
651,2
652,2
653,1
654,2
655,1
656,2
657,1
658,2
659,2
660,1
661,1
662,1
663,1
664,1
665,1
666,1
667,2
668,2
669,1
670,2
671,1
672,2
673,2
674,1
675,1
676,1
677,1
678,2
679,1
680,1
681,2
682,1
683,1
684,2
685,2
686,2
687,2
688,1
689,2
690,2
691,1
692,1
693,2
694,1
695,2
696,2
697,1
698,1
699,1
700,2
701,1
702,1
703,2
704,2
705,1
706,1
707,2
708,2
709,2
710,1
711,1
712,1
713,1
714,1
715,1
716,2
717,2
718,2
719,1
720,1
721,2
722,2
723,2
724,2
725,2
726,2
727,1
728,1
729,2
730,2
731,1
732,1
733,2
734,1
735,1
736,1
737,1
738,2
739,1
740,1
741,1
742,2
743,1
744,2
745,1
746,2
747,2
748,1
749,1
750,2
751,2
752,2
753,1
754,1
755,1
756,2
757,2
758,1
759,2
760,2
761,2
762,2
763,1
764,1
765,2
766,2
767,2
768,1
769,1
770,1
771,1
772,1
773,2
774,1
775,2
776,2
777,2
778,2
779,1
780,1
781,1
782,1
783,1
784,2
785,2
786,2
787,1
788,1
789,1
790,1
791,1
792,2
793,1
794,1
795,1
796,1
797,1
798,1
799,1
800,1
801,1
802,1
803,1
804,1
805,1
806,1
807,1
808,2
809,1
810,1
811,2
812,1
813,1
